,text,toxicity
5047,she called ityour crying butt,0.9979223608970642
5048,so this guy victor he died on my fucking plane right next to me,0.9959558248519896
5049,monster we want to give him a medal not kill him,0.9858292937278748
5050,hes a creature of the beltway,0.0002159757714252
5051,you bad,0.0195532441139221
5052,bbbut most people think i smell like a burning zoo,0.0503757931292057
5053,and even if she does kill him shell walk away from an opportunity to form an alliance with the duchenkos,0.8956496715545654
5055,and perry if theres someone at that hellhole of a hospital you actually listen to do everything in your power to keep them around because that person is nothing short of a genius,0.0097085861489176
5056,how many of these girls are gonna get screwed by this test,0.9688299298286438
5057,are you mad louis,0.0067900605499744
5058,but you look like a shuttlecock,0.7190346717834473
5059,oh shit whatd i get,0.9973486661911012
5060,i hesitated inspector sharpe simply because the child had done some very foolish things and i hoped it neednt be necessary to bring them out in the open,0.0223621688783168
5061,very few gay men do,0.2110926061868667
5062,i think about you all the time my god the mans sick this is my mum,0.0024948616046458
5063,and anyway im too busy to bother with this kind of crap,0.997918665409088
5064,god traffic in la sucks hm,0.9944207072257996
5065,martians would have zapped us john,0.0013618238735944
5066,another execution,0.2064747065305709
5067,the language of the slaves i may have use for you,0.0067922440357506
5068,did i sleep with you and then totally screw you over,0.0949277430772781
5069,you got that kid killed,0.9183266162872314
5070,how am i supposed to do my job,4.645932858693413e-05
5071,i just i came here to say that cause youre too chicken to show youll never get a chance to meet the sweetest coolest girl,0.0235520061105489
5072,trautwig is the costco killer,0.0411986038088798
5073,im a lot of things in life im a cheater im an asshole but im not a liar,0.9939969778060912
5074,theyre 16 they have secret boyfriends theres jealousy orgies lesbian relationships,0.1297266334295272
5075,unless we can find his grave and destroy him in it,0.976873815059662
5076,i said i want to get fucked up man,0.9990400671958924
5077,so i ride out with a hundred enemy soldiers behind me,8.438315853709355e-05
5078,somebody forced her to take it murder,0.035338882356882
5079,and why does he want to kill you,0.7834632396697998
5081,i fuck a lot of people,0.9983419179916382
5082,what the hell took you so long,0.9730147123336792
5083,let me hammer him today,0.9358457922935486
5084,its only dogs and rats out there,0.7852413654327393
5085,you selling the potbellied pig,0.9625283479690552
5086,grandma thinks youre a communist,0.001221144106239
5087,it sucks that you got caught but its not my fault,0.9864357113838196
5088,hes got a heinie,0.0023421570658683
5089,we dont need medication to have sex,0.0391528233885765
5090,you were called crazy cow,0.0336352288722991
5091,scammy is not at his house and his office address is a po box,0.0012744790874421
5092,what do you want to screw up your body some more,0.0483333319425582
5093,head on my wall,0.0246784891933202
5094,then during a rehearsal a stage hand mentioned he had a bastard son,0.9926620721817015
5095,but the three launched will kill millions,0.0090792691335082
5096,if youll let me bring up four men and set em shooting on either side i dont believe it will take long to shut em down,0.2120142430067062
5097,see you on the stack,6.158279575174674e-05
5098,all jedi had was a bunch of muppets,0.0140096647664904
5099,thats an awfully neat trick dad,6.993729766691104e-05
5100,you think this is racist or naive or something,0.0072312643751502
5101,im depressed cause were all gonna die,0.907286524772644
5104,hes bloody dead,0.8685848116874695
5105,remorse for the dead of your wife,0.7759076356887817
5107,looks like retardo montalban forgot to set his watch back,6.374452641466632e-05
5108,theres a theory men secretly fear their wives are crazy and women secretly fear their husbands are losers,0.9993597865104676
5109,by the law of the talmud he is guilty of death for he has blasphemed against the law,0.003592996392399
5110,i plan on bringing it to the president and together we can bring black back to winchester,0.0056434758007526
5111,find out what the hell matlocks up to,0.9263461232185364
5112,did you come to kill the vampires,0.0217481758445501
5113,but if i might make a suggestion you know you dont just go and try to kill the guy,0.1030003726482391
5114,imagine what three goddamn nukes would do,0.9986169338226318
5116,when was the last time you had sex,0.9745124578475952
5117,he said tell that fat fuck tony twotoes i aint gonna pay him another dime,0.9995877146720886
5118,the only thing i know for sure is when i reach for the rum i behave like a paper scull,0.0011382434749975
5119,youre acting drunk,0.0128410002216696
5120,wheres the fucking chair,0.9983521699905396
5121,amelia had a dacra stabbed in the back of nathans thigh,0.7775868773460388
5122,i will not help you because i am touched by your love for abigail or stirred by your prating about honor,0.000102875943412
5123,first youve got to help us make it look like this creep died here so theres no questions,0.0321280546486377
5124,itd look like a double suicide,0.1812603622674942
5125,you aint got the manners they give a monkey,0.9685503840446472
5126,they had words and he shot him,0.0198135506361722
5127,i meancome on we hunt monsters,0.0008773554000072
5128,nice going captain loser,0.97747004032135
5129,when i started writing this months column i wanted to commit the certain silly dating faux pas,0.0872977450489997
5130,i dont want anybody to find it because i would be later ashamed of killing myself because for a woman,0.0221088770776987
5131,i can shoot around him,0.9948886036872864
5132,yeah the fucking library,0.9987974166870116
5133,enuresis micturition disorder urinary incontinence proteinuria,0.0015302437823265
5134,will you stop making me out to be a brat,0.0523504763841629
5135,ifyou must take revenge foryour friend shoot me now,0.9987519979476928
5136,mr ferguson came up out of his seat like a jackinthebox,0.0002402288373559
5137,theyre coming out of the goddamn walls in swarms,0.9964853525161744
5138,you bet your ass its fast,0.996729850769043
5139,cast out after the war in heaven,0.0016630650497972
5140,thats a different crone no,0.0004653163778129
5141,it says you guys have to get into bed and skoogy around,0.0010955679463222
5142,yeah ill watch your juicy back,0.0036582783795893
5145,she might talk with her friends at gum and that would surely be death for him,0.0527442917227745
5146,mitch call a paramedic shit,0.9995700716972352
5147,where are you you woollyfooted slowcoach,0.020080329850316
5148,the trail of your stench,0.1727011501789093
5149,lady men like frank gathers reach right from prison and drop people dead every day,0.0266273207962512
5151,what the fuck have you done,0.9994639754295348
5153,oh my god thats so trippy,0.0010272670770063
5154,you are the noble negro with all the answers,0.9399479627609252
5155,what are you doing,4.858995816903189e-05
5156,i give you money and this shit aint handled,0.9982837438583374
5157,so i forced you into a situation where you would either take down my enemies or die trying,0.1388781517744064
5158,no ill keep my voice down when you stop bullshitting me,0.8130496740341187
5159,if youre totally barren i guess the two of you could always adopt some unwanted brat,0.0977258682250976
5160,the bartender a heavy softfaced man waddled to the table,0.0003429110511206
5161,in the fucking bag,0.9985820055007936
5162,shut it if he doesnt get caught he could still fix this mess,0.9715789556503296
5163,you were the best and the wisest man that i have ever known,0.0001477102487115
5164,uh now where does your mom keep the crisco,0.0003916204732377
5165,ill do what you want except go back to sams pack and be the pathetic exgirlfriend he cant get away from,0.998285949230194
5166,id ride into a town and shoot my way out,0.9549490809440612
5167,this heres a victor and he aint gonna wait for you to make up your damn mind,0.997065246105194
5168,you didnt threaten to break his legs and then crush him into powder,0.973574697971344
5169,he promises the method of execution will be most painful,0.7929273843765259
5170,your mamas blood was sickening sweet,0.990928590297699
5171,so mother can keep her stupid ransom because i dont need her,0.9996236562728882
5172,yes a startling statistic combined with some hyperbolic prose will make us sit up and pay attention,6.335636862786487e-05
5173,and a blaster in our belly,0.0085478900000453
5175,that puto sold us out,0.0155516397207975
5176,but it always seems to work out that when you get laid i get screwed,0.9682332277297974
5177,we werent gonna shoot her,0.0110093802213668
5178,so basically im not gonna prostitute myself any more or my work okay,0.0226205792278051
5179,i should be putting this right on my thighs,0.0224326234310865
5180,no niggas all right,0.9835950136184692
5181,nope im gonna tackle you with my hands pete,0.8555587530136108
5182,shit gets all blurry at night,0.9966567754745485
5183,he told her to shut up and never mention it again,0.9306889176368712
5184,you know it i know it so lets cut the shit,0.999386429786682
5185,i hate to break it to you but life is not like the movies you simpleminded idiot,0.9996515512466432
5186,i would love to just go to a fuckin movie,0.959657907485962
5187,dont get smart with me,0.01616089977324
5188,there was no other way  the beast had been twice as strong and half again as swift as he,0.000368839042494
5189,hit me again ike and put some stank on it,0.9628269076347352
5190,why was i cursed in my old age with a nutty daughter and slacktwisted idiots,0.999664306640625
5191,its a huge waste of time and we suck,0.996777594089508
5192,and so i feel like he thinks hes coming home to this witch,0.9419122338294984
5193,you dont want to get the girl killed right,0.0418236665427684
5194,the old mans embarrassing you,0.0056949178688228
5195,you are a curious cat arent you,0.0001811435940908
5196,he probably just shoves them in a sack and dumps them in the river,0.944818377494812
5198,that was you shit lasted a week,0.9986763596534728
5199,well could you hurry up please cause ive been up for three days since we smoked that shit and im beginning to hallucinate man,0.99115389585495
5200,lets pack up nurse betty and hit the road,0.000818827364128
5201,yeah you potatohead,0.1083573102951049
5202,theyre tall dont say much and have fucking british accents,0.9984276294708252
5203,fuckcommala she cried then clapped her hands to her mouth and looked at callahan who was sitting on the back steps,0.9959917664527892
5204,oh i could squeeze your little head,0.0020568636246025
5205,go to hell you said youre innocent then why did you hit him,0.998665690422058
5206,because jack crawford would hang her for what her fathers done and the world would burn abigail in his place,0.9829082489013672
5207,beer sun and naked hunnies making out under water,0.0274423081427812
5208,what are you crazy,0.987381100654602
5209,ltil be so much fun to watch you hang,0.2267952114343643
5210,ah whites only is that it,0.9269415736198424
5211,i must be looking disgusting,0.9302339553833008
5212,and caesar is a blonde chick,0.003205835353583
5213,get the fuck out,0.997768759727478
5214,god damn carl,0.9995729327201844
5215,you could dry your shit,0.9996209144592284
5216,get her and throw her down here,0.9715458750724792
5217,theyll finish you gringo,0.2120234221220016
5219,so you can devour me,0.7301386594772339
5220,observing with equal passion and apathy guido and vaccari masturbating the two bodieswhich belong to us inspires a number of interestingreflections,6.97382420185022e-05
5221,fuck no you made her cry once already,0.9992557168006896
5222,he just he knew that you were sick,0.0475392267107963
5223,someone battered at his head,0.0232260096818208
5224,blimey fred whats happening,3.776328594540246e-05
5225,your legends of mirabilis tell of how the skies opened and gave forth bloodsteel as a gift from the gods,4.923908636556007e-05
5226,the annoying girl i never asked her what youre dying of,0.8949069380760193
5227,i aint even i aint asking you to turn around drop me a cup of urine,0.0281516630202531
5228,screw your kisses and your hugs and your attagirls,0.0049515678547322
5229,well to be honest with you i thought it was shit,0.9975703358650208
5230,were gonna be late we gotta go,0.0001113063190132
5231,so when you go to waive me trade me or whatever the fuck yall do ill be worth 10 times what i was worth before i got here,0.9899988770484924
5233,my mother is nothing but a disappointment,0.9937446713447572
5234,cant even do a damn thing right,0.978138506412506
5235,have you gone mad,0.0389121696352958
5237,i feel like im going to be sick,0.0023233571555465
5239,dick on,0.9782417416572572
5240,watch your tongue or ill leave you alone with her,0.9457793831825256
5241,it sounds damn strange,0.0249017365276813
5242,bollocks no way is that right,0.0160784218460321
5243,you dont seem so fucking disgusted when youre spending my money,0.9838634729385376
5244,the fellow whos going to get us all killed is coming up fellas he said into his throat mike,0.1480689048767089
5245,andthats fuckin cool,0.8528731465339661
5246,you shank this its all over,0.9456446766853333
5247,its better than the magician at my friend stephanies 16th birthday that made her virginity disappear,0.0085380719974637
5248,im a shoplifter just like you,0.021277891471982
5249,whats all this nonsense,0.131205677986145
5250,hes a born womaniser,0.1552005559206009
5251,twenty years were finally gonna know what its like to have sex with each other,0.9719613790512084
5252,not like this new this newwave soulmate type of shit you know,0.9977750182151794
5253,god damn it,0.9994655251502992
5254,i think its the bloody hinges,0.0106705911457538
5255,we will bind him up in his grand saloon and you shall drink of him night after night,0.2116858512163162
5256,youd have been allpro if you hadnt beat up them cops,0.9659072756767272
5257,he enters almost as the villain and leaves as the eccentric compassionate hero,0.0015346752479672
5258,some bastard snuck into my room and spilled ink all over the gretzky photo i was holding for barney,0.9914252758026124
5259,i am accusing you of collaborating with that monster,0.996501922607422
5260,damn hes a good actor,0.9938616752624512
5261,geez havent you ever wanted to have sex just for fun,0.9917337894439696
5262,somebody wrote some shit on your house man,0.9993420243263244
5263,hes my brother but he screwed up,0.9567146301269532
5264,presently he found himself viewing display photos of honkytonk cabarets grimy flyspecked utterly white nudes whose breasts hung like halfinflated volleyballs,0.0075125647708773
5265,check the fucking drawer,0.9968218803405762
5266,let the insolent and arrogant goliath from the borders of france bring to russia the horrors of death,0.985470414161682
5267,goddamn i knew it was only a matter of time,0.9922769069671632
5268,once upon a time two jackasses went to the convenience store oh shut up,0.999363124370575
5269,and i cant even kill her cause ive already confessed to it on tape,0.8457087278366089
5270,these sickos are good,0.7554434537887573
5271,the bastard light only,0.9987700581550598
5272,then when he is at his weakest crush him,0.0371442139148712
5273,we are on our way to help take care of your diseases once and for all,0.0026653781533241
5275,they considered them corrupt so they abandoned jerusalem,0.0312500894069671
5276,thats a fucking man,0.9996488094329834
5277,diarrhea came next,0.0052676806226372
5278,damn she naked,0.99953293800354
5279,its silly,0.9815018773078918
5280,hes bullshitting meright,0.0460425615310668
5281,colors of skin ways of dressing became reasonable cause to jail or beat and kill,0.9620840549468994
5282,okay ted the downside to having a womans mouth is your feminine pout gives away your true feelings,0.9686101078987122
5283,i hope it breaks,0.0008958754478953
5284,what you really need is to be smashed in the head 30 or 40 times with a golf club,0.9939397573471068
5285,a prank that changed skinner from cool to tool,0.0014183997409418
5286,fucking saved your life,0.977989137172699
5287,come on people if we dont do something right now were done man,7.11153625161387e-05
5288,but the right half was the face of a monster drawn and inhuman the thick lips drawn back to reveal snaggle teeth that were also glowing,0.1501103192567825
5289,then let us be rid of it once and for all,0.0069882883690297
5290,that sounds great,4.4697397242998704e-05
5291,you know how promiscuous homosexuals are,0.9980418682098388
5292,that sort of thing can get you killed,0.040696658194065
5293,render lena spat hoarsely,0.0024719317443668
5294,dyson step away from the skank,0.7730863690376282
5296,wilson how long can you go without sex,0.9763628840446472
5297,has a royal rump and chips,0.8114686012268066
5298,what a dick you should take his car just on principle,0.999089241027832
5299,he began to suck it apathetically his eyes moving from mother to father in small trapped circles,0.9755719900131226
5300,i want the place spotless and i want it filled with booze and i wanna make sure youre not around on sunday night,0.0012346855364739
5301,just as they were nearing the rocky point james said damn,0.9965639710426332
5302,i finally get on his team he goes all weak titty on me,0.0714789777994155
5303,maybe he was a doper or a diabetic,0.9759451746940612
5304,how does that explain barricaded subway stations or those creatures,3.76056668756064e-05
5305,you can be a slob yes,0.9456280469894408
5306,well stick with the red bastard,0.9995284080505372
5307,i had wanted to cop a feel that was all not change my whole fucking life,0.9360086917877196
5308,she wants to ruin you karen,0.0261093899607658
5309,you had a million opportunities to tell me and you just fucking lied,0.9926249384880066
5310,jesus caden what the fuck,0.9995465874671936
5311,shit whens the last time you made a movie girl,0.9988113641738892
5312,damn,0.9992056488990784
5313,let me out  let me the fuck outta here,0.968007504940033
5314,we could have been killed,0.0070480732247233
5315,we got local pigs running around,0.0061987857334315
5316,i know where i can file a protest unless you plan to lock me up and have me disappeardamned bad for your tape record isnt it,0.9529343843460084
5318,what the hell  we get hacked,0.934403955936432
5319,frank were you on this religious kick at home or did you crack up over here,0.0231457445770502
5320,well you cant enjoy it if youre dead,0.7988307476043701
5321,those guys are going to use me up and end me,0.9089886546134948
5322,yo biggs let your security know im a gangster by blood not relation,0.034512098878622
5323,yo thanks for standing up for me back at the bar when everybody called me a assbrain,0.9961636066436768
5324,big motherfucker,0.9996323585510254
5325,shit dick you sent a lamb into slaughter and he walked out a king sheep,0.9996092915534972
5326,the fuckin human vacuum,0.999294638633728
5327,ive seen a mans hand get chopped off ive been shot at dug up a grave stolen a car jumped on a freaking train,0.94676011800766
5328,ugh im gonna be sick,0.0068313139490783
5329,ive never let them hump me,0.0175002254545688
5330,why is the only woman youve cared about a criminal,0.0098509872332215
5331,i was like who told you that that mattered and he goes well you can cum more if you drink milk,0.902571141719818
5332,if fistandantilus wanted to do away with me he could manage it within seconds,0.0003864613245241
5333,eddie knocked his brains out so your name could be known around the world,0.8316199779510498
5335,i boinked her,0.0083521604537963
5336,did you have to drop his bloody arm on my table,0.0478876940906047
5337,for christs sake open up the damper will you,0.0002827392017934
5338,i went to a place recently im convinced is the most fucked up crazy place ive ever been to,0.9971906542778016
5339,sort of a devils advocate,0.0021468959748744
5340,but in the end all you can do is try to hang onto the fucking job,0.997589349746704
5341,so i went out and got stupid drunk came by for my appointment and uh found out you werent there,0.9989830851554872
5342,is it fucking soya serious,0.9899755120277404
5343,guys this isnt fucking funny all right,0.97655189037323
5344,give up your possible fucking costarring role in the reality series im developing,0.9933112859725952
5345,uncle really becomes a dog,0.0994802191853523
5346,we are but poor lost circus performers,0.0100394515320658
5347,get the fuck out of here okay,0.9972622394561768
5348,im tellin and if somebody dont like it im prepared to do a little killin of my own,0.2045432031154632
5349,this doesnt prove a damn thing,0.8742411732673645
5350,the fools here think it disgusting but i call it fascinating,0.9989118576049804
5351,joe you fucking diamond,0.9994714856147766
5352,dude what kind of tool are you,0.0012488483916968
5353,erase and correcttart now,0.0014813548186793
5354,debbie needs to keep her mouth shut,0.9844518899917604
5355,thered also have been a slackjawed young fellow who looks about as stupid as a stump and a big burly man with a face like a gorilla,0.999247431755066
5356,the miller is snoring like a horse you could stick a tail in his arse,0.9934220910072328
5357,it pained him and the sexual visits were a particularly severe blow,0.9188029766082764
5359,ever since youve stopped giving her one,5.233714546193369e-05
5360,youre really burnt,0.0200546402484178
5361,im sorry but you know what kind of sucks,0.9555652141571044
5362,you scruffy irish potato eater,0.0877124518156051
5363,the stench and the black poisoned color were gone,0.98076593875885
5364,patrick this is no time to fool around,0.0020582792349159
5365,hes like a cocker spaniel,0.0015560330357402
5366,dafydd thomas is a fulltime gay on his way to his local pub for a celebration,0.977726399898529
5367,you and all your puppets just shut up,0.9994528889656068
5368,i will initiate sex now with your consent,0.9955409169197084
5369,after that your head will fall,0.9216222763061525
5370,damn yo what the hell is he doin,0.99929678440094
5371,soldiers that came in that were too gravely wounded they took them outside and killed them,0.9292429685592652
5373,weve got to get rid of the helicopter,0.0001591490581631
5374,the allies i suspect would be more amenable to a truce if we offered it to them before they get to fucking berlin,0.9932801127433776
5375,anybody he fucking wants,0.9853655099868774
5376,hell is you talking about,0.0205946676433086
5377,after she left i realized what a repulsive person i was,0.8965849280357361
5378,this man seemed worthy and ripe for the meaning of the earth but when i saw his wife the earth seemed to me an asylum of madmen,0.032757855951786
5379,and you are mad cosmosmakers,0.0607222057878971
5380,oh this is terry the anorexic pumpkin were hanging out with,0.8820888996124268
5381,id say by tonight theres going to be a lot of drunk indians,0.9107869267463684
5382,psychotic,0.9980159997940063
5383,who do you think you are a damn artist,0.9994471669197084
5384,i think im going to puke,0.0836709886789321
5385,try walkin into one of those places with nothing but a phone,0.0006057173595763
5386,damn it i think i missed,0.9978631138801576
5387,well dammit ill be a lion next time we get up here,0.9920147657394408
5388,be quiet,0.0003152237622998
5389,what were you possibly thinking,5.7930337789002806e-05
5390,i dont say i believe in him mind,6.111255788709968e-05
5391,look im telling you again and youd better believe me i am not going to lock her up in some goddamn asylum,0.997426450252533
5392,my bottom is burning,0.01592374779284
5393,wanna find something that deserves to be burnt and burn it,0.9542962908744812
5394,i deserve to be kicked from here to charing cross,0.963638186454773
5395,and if someone in your first press conference asks you about gays in the military you say nothing,0.0299452971667051
5396,i think you three didnt kill those archaeologists,0.0431204698979854
5397,cause i will never stop hunting you,0.0202827285975217
5398,they love violence and hollywood loves something its never seen before a virgin,0.9767159819602966
5399,are you at your wits end,0.000441477575805
5400,if it wasnt for me youd be dead from hunger,0.1299863308668136
5401,youre perfectly capable of recognizing your own inadequacies,0.001799143734388
5402,this is my house and i dont want justin outside pissing in,0.1126825660467147
5403,ralph sat on an empty bench near the cyclone fence and traced one finger absently over the engraved carvingsnames initials lots of fuck yousas he watched planes land at orderly twominute intervals a cessna a piper an apache a twin bonanza the elevenfortyfive air express out of boston,0.9751719832420348
5404,but i have a better solution i kill you,0.9989733695983888
5405,if we fucked up back then and got caught the worst thing that was going to happen was maybe catch a beating get expelled,0.9957874417304992
5406,you go into your cave and you study your butt off,0.9932204484939576
5407,listen cause i aint got fuck all going on with my mum dont give me the right to start slating yours yeah,0.9914755821228028
5408,when the lazarus was a quartermile away the doomed samothraki blew apart in a massive explosion and gouting fire,0.0001153525809058
5409,i never thought id be glad to see you dead,0.9977789521217346
5410,that man beasley he soliloquized,8.234860433731228e-05
5411,preston is a cyberdog,0.9664053320884703
5412,theyre not even in the fucking same reality,0.9740467071533204
5414,grab my hand damn it,0.9987121820449828
5415,which one of you fuckfaces is damien cockburn,0.9980055689811708
5416,please tell me you dont have a crush on that simple boy,0.000420145021053
5417,interesting maybe we should test this erectile dysfunction of yours bender,0.9557352662086488
5418,ill have mercy on you im granting you death youll have a royal funeral youll be honored as calvary princess and buried with my beloved son,0.0114159109070897
5419,no women stay here,0.0066120466217398
5420,mark less moving around less moving,4.566420466289856e-05
5421,so you search the streets for people like me because we seem desperate,0.0002584032481536
5422,shut up yourself,0.9995298385620116
5423,oooh ruthless,0.00371008599177
5424,i kick it when hes not looking,0.9508034586906432
5425,i dont want to spoil it putting brains all over this nice wallpaper,0.0085745491087436
5426,patience viceroy patience she will die,0.9061445593833924
5427,lets bringthe guy whos constantly trying to kill us,0.9718012809753418
5428,who the fuck are you and what the fuck are you doing in my room,0.9995242357254028
5429,oh on the deadeyed russian handwhore scale id say shed rate about a seven,0.9754334688186646
5430,this sandwich is better than her soup shut up,0.9995700716972352
5432,the word cult is ghastly inappropriate and offends me,0.0028901770710945
5433,even if you werent in my food chain i would go out of my way to attack you,0.9176692962646484
5434,fucking hell rasmus,0.9996458292007446
5435,this is hamachi and prosciutto,0.0005517019308172
5436,i got a better shot at shitting out a full grown female giraffe than coming up with six grand by midnight tonight,0.9856566190719604
5437,what are you two clowns looking at,0.993515133857727
5438,so i just put down i feel qualified to participate in the long walk because i am one useless sob and the world would be better off without me unless i happened to win and get rich in which case i would buy a van go to put in every room of my manshun and order up sixty highclass horrs and not bother anybody,0.2442237734794616
5439,no actually im very afraid of breaking rules which is stupid but,0.9857704639434814
5440,bolster security if you feel it necessary but tomorrows festival of tolerance is going forward and the cameras had damn well better find you in a festive and tolerant fucking mood,0.9826969504356384
5441,mould,0.0001370966056128
5442,what the point is we couldnt do our job if it werent for you guys doing all the paperwork answering the phones and all that stupid shit that we dont like to do,0.9994891881942748
5443,im usually so much better at spotting the ones that need a good slap though,0.2984387278556824
5444,what do you mean you vagabond,0.9745868444442748
5445,we kick her onto the street it could happen again,0.9657976031303406
5446,we replenish the army we get out there and we frag those cockroaches huh,0.0295599643141031
5447,well sometimes it sucks having a daughter whos the town delinquent,0.9643667936325072
5448,it looked like a big black elm beetle,0.0003556302981451
5449,and youcan have a hardon anytime you want,0.016183266416192
5450,you gotta not give a fuck if you live or die,0.9931917786598206
5451,what is it,4.003130379715003e-05
5452,how many years you figure weve been doing the same shit,0.9982072114944458
5453,oh jesus,6.902460881974548e-05
5454,your song was different this time much more plaintive and piercing,0.0001345689088338
5455,what the hell are you gonna do with those,0.1121050640940666
5456,and when she lay on her belly her breasts became as sore as when she had tried to feed alexandra in the months before she abandoned her and she hated them,0.0078984834253788
5457,i wont cremate her,0.0548968985676765
5458,like literally fucking anything,0.9976052045822144
5459,didnt i tell you not to fuck the merchandise,0.9955835938453674
5460,i can feel it in my nut sack,0.0658265203237533
5461,i promise okay fuck,0.9995513558387756
5462,go check out the hood dog,0.7851990461349487
5463,i just hope the next time we pass each other i recognize who the hell you are oh yeah,0.8752273917198181
5464,im going to be so cool in there you will mistake me for shaft,0.0009035294642671
5465,we can sell it and the spaniard,6.631526775890961e-05
5466,all right so youre saying that if we are connected i could be killed,0.0424423106014728
5467,accept my offer or your demise will be most painful indeed,0.9328402876853944
5468,and we need no help killing harkonnens,0.9406458139419556
5469,i dont want her to go fuck,0.9989985823631288
5470,you aint got no problem,0.0002693049900699
5471,never mind the damned ritual just speak and begone,0.9988271594047546
5472,i like the gays,0.8414322137832642
5473,your fat servant exceeded our weight limit,0.9901317358016968
5474,edward have you have you ever had sex with anyone,0.9435113072395324
5475,my dads a jerk right and so am i,0.9972737431526184
5476,thats right get up and move,0.0001409938267897
5477,hows your sick mom emily,0.0206579864025115
5478,hey dont lecture me hotshot,0.1233776956796646
5479,it locate between tajikistan kyrgyzstan and assholes uzbekistan,0.9572207927703856
5480,killing that dr shumway,0.9894887804985046
5481,ill wrestle anybody in the crowd for five dollars,0.0197602603584527
5482,well liz will you tell the gipper your sexual story,0.9248802065849304
5483,if you expect me to help out with the rent youre in for a fuckin surprise,0.98005211353302
5484,mr dick said hercules if you wish i shall carry the whole load very well,0.0673813372850418
5485,damn right im gonna invite you in,0.9652975797653198
5486,mama is sick,0.974858283996582
5487,keep firing keep firing,0.0175405256450176
5488,youre pissing on parliament,0.0487419068813324
5489,the only reason i put up with your nonsense is because of your father,0.9934728741645812
5490,ill hang it for you,0.9930955767631532
5491,we are dumb the porter said,0.999319553375244
5492,now be quiet,0.0007287584012374
5493,we have just been shat out onto a huge pool of piss with all the other longterm unemployable,0.8857868909835815
5494,hes gonna punch me in the belly,0.9965002536773682
5495,you can bet these fucking slumlords will be around to collect the fire insurance later on after the ashes cool and they rake out whats left of the bodies,0.998855471611023
5496,tell me how you manage to phone me from here,4.625059227691963e-05
5497,hes a shitfuck pimp,0.9997010827064514
5498,one dont you ever touch me again,0.0393499359488487
5499,look at that fuckin gun,0.9994365572929382
5500,she was helping to splint the arm of some dull child whod broken it when she glanced up and saw her reflection in the glass of the cottage window,0.0019480721093714
5501,i thought lifes a bitch,0.9886639714241028
5502,human life is inexplicable and still without meaning a fool may decide its fate,0.9926692247390748
5503,what me hell,0.0284391678869724
5504,but your old man hates me,0.0479774810373783
5505,christ the smell,6.389028567355126e-05
5506,tino shot jorge so i shot tino,0.2548074126243591
5507,do you dig me boy,0.0003082992625422
5508,because it is uncommon and useless and gleaming and soft in lustre it always gives itself,0.8610376119613647
5509,oh snap,0.0002608413924463
5510,are you gonna sit here in this grotty flat feeling sorry for yourself,0.0069321254268288
5511,dear nigger fucking with me was a bad mistake,0.9990092515945436
5512,then what the fuck you call 125 murders in five years,0.998789608478546
5513,quick somebody call and ambulance this man is catatonick,0.84200519323349
5514,i think shes afraid to get too close in case i might burn her,0.9820083379745485
5515,my gay friend,0.0208970345556736
5516,he goes over to vietnam and he gets killed by a flying fucking tree,0.9967744946479796
5517,by murdering us,0.995508909225464
5518,just fuck off before you get hurt,0.9995502829551696
5519,now if you dont want me to call the cops i suggest you get in that pieceofcrap truck of yours and start driving towards virginia,0.9965662956237792
5520,rude get into fights easily lame musicians who dont understand tastes and techniques,0.9613361954689026
5521,i just dont want to feel sorry for the piece of shit federales found him with a bunch of fake mexican ids and an expired california drivers license,0.9994375109672546
5522,my goal is to eliminate this term right here,6.251960439840332e-05
5523,it is worthwhile to point out that the american publics ignorance towards the federal income tax is a testament to how dumber down and oblivious the american population really is,0.9436637163162231
5524,wheres your goddamn sense,0.9991933703422546
5525,dont move and show me your fucking hands right now,0.999057114124298
5526,hurt it,0.8863692283630371
5527,it is a sweet song about friendship and you guys are being disgusting and beavers are adorable,0.048653170466423
5528,he was willing to lose his parents but he said he couldnt bear to lose another child,0.0001095132756745
5529,and general fucking motors,0.9991556406021118
5530,cause if he finds out im gone hes gonna beat me,0.0174381025135517
5531,hey it aint the fuckin olympics buck i mean this is dog fighting,0.9846371412277222
5532,they have rats down there,0.9162917733192444
5533,they can sentence you to death and they can do it right here aboard the ship,0.9418668150901794
5534,why didnt you just build the damn thing right there,0.996849238872528
5535,i should be able to crush this uthegental growled,0.0385531783103942
5536,like homework and how come no boy wants to go out with me and why do my stepbrothers have to be such losers,0.9930918216705322
5537,well maybe i didnt go to mexico to watch you get shitfaced for 4 days,0.998460054397583
5538,man shed crush you like a damn bug,0.9992421865463256
5539,oh man i miss him,4.608443487086333e-05
5540,you just dont want us to know the truth do ya  bullshit,0.9996438026428224
5541,prom sucks without all of you guys,0.9940577745437622
5542,no wonder your aunt gave you this shitbox for free,0.9982956051826476
5543,the gun will only fire when it recognizes the thumbprint of the owner,0.0033383152913302
5544,try hittin him danny,0.0023123656865209
5545,the kid makes it look so goddamn easy,0.7548995018005371
5546,youre insane,0.9988105297088624
5547,knife it fraser whispered,0.0194470752030611
5548,well apparently her moms must have forgot her purse or somethin cause she came back home,0.000124123180285
5549,shut up and listen,0.9989773035049438
5550,just let me know how many people need to die before i get the baby,0.9422507882118224
5551,i swear to god you get the fuck out of here right now or i will call the police,0.9897086024284364
